,business_product_instance_id,cost,duration,number_of_sms,total_volume,event_type,event_id,date,direction,calling_msisdn,called_msisdn,roaming
7822,24.0,0.0,90,0.0,0.0,call,4412,,outcoming,-1,-1,False
7823,24.0,0.0,50,0.0,0.0,call,4413,,outcoming,-1,-1,False
7825,24.0,0.0,84,0.0,0.0,call,4414,,outcoming,-1,-1,True
7826,24.0,0.0,46,0.0,0.0,call,4415,,outcoming,-1,-1,False
7827,24.0,0.0,34,0.0,0.0,call,4416,,outcoming,-1,-1,False
7830,24.0,0.0,87,0.0,0.0,call,4417,,outcoming,-1,-1,True
7838,24.0,0.0,72,0.0,0.0,call,4418,,outcoming,-1,-1,False
7842,24.0,0.0,48,0.0,0.0,call,4419,,outcoming,-1,-1,False
7858,24.0,0.0,33,0.0,0.0,call,4420,,outcoming,-1,-1,False
7859,24.0,0.0,21,0.0,0.0,call,4421,,outcoming,-1,-1,False
7866,24.0,0.0,46,0.0,0.0,call,4422,,outcoming,-1,-1,False
7871,24.0,0.0,16,0.0,0.0,call,4423,,outcoming,-1,-1,False
7875,24.0,0.0,93,0.0,0.0,call,4424,,outcoming,-1,-1,True
7887,24.0,0.0,13,0.0,0.0,call,4425,,outcoming,-1,-1,False
7888,24.0,0.0,75,0.0,0.0,call,4426,,outcoming,-1,-1,True
7897,24.0,0.0,74,0.0,0.0,call,4427,,outcoming,-1,-1,False
7901,24.0,0.0,59,0.0,0.0,call,4428,,outcoming,-1,-1,False
7911,24.0,0.0,45,0.0,0.0,call,4429,,outcoming,-1,-1,True
7912,24.0,0.0,14,0.0,0.0,call,4430,,outcoming,-1,-1,False
7913,24.0,0.0,20,0.0,0.0,call,4431,,outcoming,-1,-1,False
7917,24.0,0.0,30,0.0,0.0,call,4432,,outcoming,-1,-1,False
7924,24.0,0.0,48,0.0,0.0,call,4433,,outcoming,-1,-1,False
7925,24.0,0.0,92,0.0,0.0,call,4434,,outcoming,-1,-1,False
7927,24.0,0.0,80,0.0,0.0,call,4435,,outcoming,-1,-1,False
7941,24.0,0.0,36,0.0,0.0,call,4436,,outcoming,-1,-1,False
7943,24.0,0.0,72,0.0,0.0,call,4437,,outcoming,-1,-1,False
7947,24.0,0.0,90,0.0,0.0,call,4438,,outcoming,-1,-1,False
7968,24.0,0.0,13,0.0,0.0,call,4439,,outcoming,-1,-1,False
7970,24.0,0.0,23,0.0,0.0,call,4440,,outcoming,-1,-1,False
7978,24.0,0.0,73,0.0,0.0,call,4441,,outcoming,-1,-1,False
7981,24.0,0.0,38,0.0,0.0,call,4442,,outcoming,-1,-1,False
7982,24.0,0.0,94,0.0,0.0,call,4443,,outcoming,-1,-1,False
7994,24.0,0.0,62,0.0,0.0,call,4444,,outcoming,-1,-1,False
7995,24.0,0.0,29,0.0,0.0,call,4445,,outcoming,-1,-1,False
7997,24.0,0.0,52,0.0,0.0,call,4446,,outcoming,-1,-1,False
8003,24.0,0.0,67,0.0,0.0,call,4447,,outcoming,-1,-1,False
8027,24.0,0.0,31,0.0,0.0,call,4448,,outcoming,-1,-1,True
8033,24.0,0.0,18,0.0,0.0,call,4449,,outcoming,-1,-1,False
8034,24.0,0.0,37,0.0,0.0,call,4450,,outcoming,-1,-1,False
8046,24.0,0.0,16,0.0,0.0,call,4451,,outcoming,-1,-1,False
8050,24.0,0.0,71,0.0,0.0,call,4452,,outcoming,-1,-1,False
8055,24.0,0.0,5,0.0,0.0,call,4453,,outcoming,-1,-1,False
8061,24.0,0.0,55,0.0,0.0,call,4454,,outcoming,-1,-1,False
8062,24.0,0.0,48,0.0,0.0,call,4455,,outcoming,-1,-1,False
8064,24.0,0.0,35,0.0,0.0,call,4456,,outcoming,-1,-1,False
8065,24.0,0.0,74,0.0,0.0,call,4457,,outcoming,-1,-1,False
8066,24.0,0.0,80,0.0,0.0,call,4458,,outcoming,-1,-1,False
8071,24.0,0.0,5,0.0,0.0,call,4459,,outcoming,-1,-1,True
8073,24.0,0.0,4,0.0,0.0,call,4460,,outcoming,-1,-1,False
8082,24.0,0.0,92,0.0,0.0,call,4461,,outcoming,-1,-1,False
8085,24.0,0.0,22,0.0,0.0,call,4462,,outcoming,-1,-1,True
8090,24.0,0.0,55,0.0,0.0,call,4463,,outcoming,-1,-1,False
8095,24.0,0.0,45,0.0,0.0,call,4464,,outcoming,-1,-1,False
8098,24.0,0.0,99,0.0,0.0,call,4465,,outcoming,-1,-1,False
8099,24.0,0.0,76,0.0,0.0,call,4466,,outcoming,-1,-1,False
8110,24.0,0.0,35,0.0,0.0,call,4467,,outcoming,-1,-1,False
8115,24.0,0.0,97,0.0,0.0,call,4468,,outcoming,-1,-1,False
8118,24.0,0.0,68,0.0,0.0,call,4469,,outcoming,-1,-1,False
8126,24.0,0.0,9,0.0,0.0,call,4470,,outcoming,-1,-1,False
8127,24.0,0.0,50,0.0,0.0,call,4471,,outcoming,-1,-1,False
8136,24.0,0.0,64,0.0,0.0,call,4472,,outcoming,-1,-1,False
8137,24.0,0.0,59,0.0,0.0,call,4473,,outcoming,-1,-1,False
8141,24.0,0.0,25,0.0,0.0,call,4474,,outcoming,-1,-1,False
8144,24.0,0.0,74,0.0,0.0,call,4475,,outcoming,-1,-1,False
8150,24.0,0.0,52,0.0,0.0,call,4476,,outcoming,-1,-1,False
8151,24.0,0.0,38,0.0,0.0,call,4477,,outcoming,-1,-1,False
8158,24.0,0.0,69,0.0,0.0,call,4478,,outcoming,-1,-1,False
8159,24.0,0.0,5,0.0,0.0,call,4479,,outcoming,-1,-1,False
8165,24.0,0.0,23,0.0,0.0,call,4480,,outcoming,-1,-1,False
8172,24.0,0.0,57,0.0,0.0,call,4481,,outcoming,-1,-1,False
8173,24.0,0.0,61,0.0,0.0,call,4482,,outcoming,-1,-1,False
8183,24.0,0.0,26,0.0,0.0,call,4483,,outcoming,-1,-1,False
8184,24.0,0.0,80,0.0,0.0,call,4484,,outcoming,-1,-1,False
8186,24.0,0.0,5,0.0,0.0,call,4485,,outcoming,-1,-1,False
8187,24.0,0.0,75,0.0,0.0,call,4486,,outcoming,-1,-1,False
8190,24.0,0.0,5,0.0,0.0,call,4487,,outcoming,-1,-1,False
8191,24.0,0.0,61,0.0,0.0,call,4488,,outcoming,-1,-1,False
8192,24.0,0.0,50,0.0,0.0,call,4489,,outcoming,-1,-1,False
8197,24.0,0.0,99,0.0,0.0,call,4490,,outcoming,-1,-1,False
8200,24.0,0.0,41,0.0,0.0,call,4491,,outcoming,-1,-1,False
8201,24.0,0.0,7,0.0,0.0,call,4492,,outcoming,-1,-1,False
8202,24.0,0.0,79,0.0,0.0,call,4493,,outcoming,-1,-1,False
8210,24.0,0.0,69,0.0,0.0,call,4494,,outcoming,-1,-1,False
8212,24.0,0.0,95,0.0,0.0,call,4495,,outcoming,-1,-1,False
8213,24.0,0.0,7,0.0,0.0,call,4496,,outcoming,-1,-1,False
8217,24.0,0.0,35,0.0,0.0,call,4497,,outcoming,-1,-1,False
8223,24.0,0.0,28,0.0,0.0,call,4498,,outcoming,-1,-1,False
8242,24.0,0.0,37,0.0,0.0,call,4499,,outcoming,-1,-1,True
8245,24.0,0.0,15,0.0,0.0,call,4500,,outcoming,-1,-1,True
8248,24.0,0.0,94,0.0,0.0,call,4501,,outcoming,-1,-1,False
8267,24.0,0.0,80,0.0,0.0,call,4502,,outcoming,-1,-1,False
8272,24.0,0.0,56,0.0,0.0,call,4503,,outcoming,-1,-1,False
8282,24.0,0.0,36,0.0,0.0,call,4504,,outcoming,-1,-1,False
8288,24.0,0.0,87,0.0,0.0,call,4505,,outcoming,-1,-1,False
8291,24.0,0.0,79,0.0,0.0,call,4506,,outcoming,-1,-1,False
8292,24.0,0.0,35,0.0,0.0,call,4507,,outcoming,-1,-1,False
8298,24.0,0.0,25,0.0,0.0,call,4508,,outcoming,-1,-1,False
8301,24.0,0.0,63,0.0,0.0,call,4509,,outcoming,-1,-1,False
8302,24.0,0.0,18,0.0,0.0,call,4510,,outcoming,-1,-1,False
8304,24.0,0.0,25,0.0,0.0,call,4511,,outcoming,-1,-1,False
8308,24.0,0.0,44,0.0,0.0,call,4512,,outcoming,-1,-1,False
8311,24.0,0.0,11,0.0,0.0,call,4513,,outcoming,-1,-1,False
8323,24.0,0.0,36,0.0,0.0,call,4514,,outcoming,-1,-1,False
8326,24.0,0.0,56,0.0,0.0,call,4515,,outcoming,-1,-1,False
8327,24.0,0.0,69,0.0,0.0,call,4516,,outcoming,-1,-1,False
8330,24.0,0.0,93,0.0,0.0,call,4517,,outcoming,-1,-1,False
8334,24.0,0.0,5,0.0,0.0,call,4518,,outcoming,-1,-1,False
8346,24.0,0.0,72,0.0,0.0,call,4519,,outcoming,-1,-1,False
8352,24.0,0.0,46,0.0,0.0,call,4520,,outcoming,-1,-1,False
8353,24.0,0.0,98,0.0,0.0,call,4521,,outcoming,-1,-1,False
8355,24.0,0.0,27,0.0,0.0,call,4522,,outcoming,-1,-1,False
8357,24.0,0.0,65,0.0,0.0,call,4523,,outcoming,-1,-1,False
8358,24.0,0.0,66,0.0,0.0,call,4524,,outcoming,-1,-1,False
8359,24.0,0.0,47,0.0,0.0,call,4525,,outcoming,-1,-1,True
8360,24.0,0.0,71,0.0,0.0,call,4526,,outcoming,-1,-1,True
8362,24.0,0.0,87,0.0,0.0,call,4527,,outcoming,-1,-1,False
8377,24.0,0.0,75,0.0,0.0,call,4528,,outcoming,-1,-1,False
8382,24.0,0.0,58,0.0,0.0,call,4529,,outcoming,-1,-1,False
8383,24.0,0.0,48,0.0,0.0,call,4530,,outcoming,-1,-1,False
8385,24.0,0.0,1,0.0,0.0,call,4531,,outcoming,-1,-1,False
8389,24.0,0.0,80,0.0,0.0,call,4532,,outcoming,-1,-1,False
8390,24.0,0.0,64,0.0,0.0,call,4533,,outcoming,-1,-1,False
8391,24.0,0.0,76,0.0,0.0,call,4534,,outcoming,-1,-1,False
8393,24.0,0.0,63,0.0,0.0,call,4535,,outcoming,-1,-1,False
8410,24.0,0.0,21,0.0,0.0,call,4536,,outcoming,-1,-1,False
8412,24.0,0.0,41,0.0,0.0,call,4537,,outcoming,-1,-1,False
8414,24.0,0.0,73,0.0,0.0,call,4538,,outcoming,-1,-1,False
8415,24.0,0.0,60,0.0,0.0,call,4539,,outcoming,-1,-1,False
8416,24.0,0.0,92,0.0,0.0,call,4540,,outcoming,-1,-1,False
8419,24.0,0.0,16,0.0,0.0,call,4541,,outcoming,-1,-1,False
8421,24.0,0.0,31,0.0,0.0,call,4542,,outcoming,-1,-1,False
8424,24.0,0.0,60,0.0,0.0,call,4543,,outcoming,-1,-1,False
8434,24.0,0.0,96,0.0,0.0,call,4544,,outcoming,-1,-1,False
8437,24.0,0.0,94,0.0,0.0,call,4545,,outcoming,-1,-1,False
8439,24.0,0.0,6,0.0,0.0,call,4546,,outcoming,-1,-1,False
8442,24.0,0.0,79,0.0,0.0,call,4547,,outcoming,-1,-1,False
8443,24.0,0.0,42,0.0,0.0,call,4548,,outcoming,-1,-1,False
8451,24.0,0.0,62,0.0,0.0,call,4549,,outcoming,-1,-1,False
8453,24.0,0.0,90,0.0,0.0,call,4550,,outcoming,-1,-1,False
8457,24.0,0.0,82,0.0,0.0,call,4551,,outcoming,-1,-1,False
8464,24.0,0.0,73,0.0,0.0,call,4552,,outcoming,-1,-1,False
8465,24.0,0.0,34,0.0,0.0,call,4553,,outcoming,-1,-1,False
8466,24.0,0.0,47,0.0,0.0,call,4554,,outcoming,-1,-1,False
8477,24.0,0.0,27,0.0,0.0,call,4555,,outcoming,-1,-1,False
8494,24.0,0.0,48,0.0,0.0,call,4556,,outcoming,-1,-1,False
8498,24.0,0.0,39,0.0,0.0,call,4557,,outcoming,-1,-1,False
8505,24.0,0.0,57,0.0,0.0,call,4558,,outcoming,-1,-1,False
8513,24.0,0.0,69,0.0,0.0,call,4559,,outcoming,-1,-1,False
8515,24.0,0.0,23,0.0,0.0,call,4560,,outcoming,-1,-1,False
8531,24.0,0.0,53,0.0,0.0,call,4561,,outcoming,-1,-1,False
8534,24.0,0.0,16,0.0,0.0,call,4562,,outcoming,-1,-1,True
8537,24.0,0.0,37,0.0,0.0,call,4563,,outcoming,-1,-1,False
8539,24.0,0.0,18,0.0,0.0,call,4564,,outcoming,-1,-1,False
8553,24.0,0.0,51,0.0,0.0,call,4565,,outcoming,-1,-1,False
8561,24.0,0.0,45,0.0,0.0,call,4566,,outcoming,-1,-1,False
8568,24.0,0.0,56,0.0,0.0,call,4567,,outcoming,-1,-1,False
8570,24.0,0.0,10,0.0,0.0,call,4568,,outcoming,-1,-1,False
8575,24.0,0.0,53,0.0,0.0,call,4569,,outcoming,-1,-1,False
8581,24.0,0.0,71,0.0,0.0,call,4570,,outcoming,-1,-1,False
8587,24.0,0.0,70,0.0,0.0,call,4571,,outcoming,-1,-1,False
8593,24.0,0.0,38,0.0,0.0,call,4572,,outcoming,-1,-1,False
8594,24.0,0.0,79,0.0,0.0,call,4573,,outcoming,-1,-1,False
8599,24.0,0.0,36,0.0,0.0,call,4574,,outcoming,-1,-1,True
8602,24.0,0.0,68,0.0,0.0,call,4575,,outcoming,-1,-1,False
8604,24.0,0.0,85,0.0,0.0,call,4576,,outcoming,-1,-1,False
8605,24.0,0.0,19,0.0,0.0,call,4577,,outcoming,-1,-1,False
8612,24.0,0.0,81,0.0,0.0,call,4578,,outcoming,-1,-1,False
8615,24.0,0.0,82,0.0,0.0,call,4579,,outcoming,-1,-1,False
8617,24.0,0.0,61,0.0,0.0,call,4580,,outcoming,-1,-1,False
8618,24.0,0.0,89,0.0,0.0,call,4581,,outcoming,-1,-1,True
8619,24.0,0.0,71,0.0,0.0,call,4582,,outcoming,-1,-1,False
8622,24.0,0.0,65,0.0,0.0,call,4583,,outcoming,-1,-1,False
8627,24.0,0.0,81,0.0,0.0,call,4584,,outcoming,-1,-1,False
8637,24.0,0.0,67,0.0,0.0,call,4585,,outcoming,-1,-1,False
8639,24.0,0.0,31,0.0,0.0,call,4586,,outcoming,-1,-1,False
8640,24.0,0.0,55,0.0,0.0,call,4587,,outcoming,-1,-1,False
8641,24.0,0.0,18,0.0,0.0,call,4588,,outcoming,-1,-1,False
8651,24.0,0.0,71,0.0,0.0,call,4589,,outcoming,-1,-1,False
8654,24.0,0.0,32,0.0,0.0,call,4590,,outcoming,-1,-1,False
8655,24.0,0.0,27,0.0,0.0,call,4591,,outcoming,-1,-1,False
8658,24.0,0.0,21,0.0,0.0,call,4592,,outcoming,-1,-1,False
8665,24.0,0.0,37,0.0,0.0,call,4593,,outcoming,-1,-1,True
8675,24.0,0.0,70,0.0,0.0,call,4594,,outcoming,-1,-1,False
8679,24.0,0.0,7,0.0,0.0,call,4595,,outcoming,-1,-1,True
8681,24.0,0.0,21,0.0,0.0,call,4596,,outcoming,-1,-1,True
8684,24.0,0.0,29,0.0,0.0,call,4597,,outcoming,-1,-1,False
8687,24.0,0.0,82,0.0,0.0,call,4598,,outcoming,-1,-1,False
8689,24.0,0.0,3,0.0,0.0,call,4599,,outcoming,-1,-1,False
8691,24.0,0.0,57,0.0,0.0,call,4600,,outcoming,-1,-1,False
8693,24.0,0.0,22,0.0,0.0,call,4601,,outcoming,-1,-1,False
8699,24.0,0.0,69,0.0,0.0,call,4602,,outcoming,-1,-1,False
8700,24.0,0.0,89,0.0,0.0,call,4603,,outcoming,-1,-1,False
8710,24.0,0.0,90,0.0,0.0,call,4604,,outcoming,-1,-1,False
8712,24.0,0.0,23,0.0,0.0,call,4605,,outcoming,-1,-1,True
8715,24.0,0.0,59,0.0,0.0,call,4606,,outcoming,-1,-1,False
8716,24.0,0.0,4,0.0,0.0,call,4607,,outcoming,-1,-1,False
8717,24.0,0.0,32,0.0,0.0,call,4608,,outcoming,-1,-1,False
8721,24.0,0.0,37,0.0,0.0,call,4609,,outcoming,-1,-1,False
8729,24.0,0.0,9,0.0,0.0,call,4610,,outcoming,-1,-1,True
8740,24.0,0.0,58,0.0,0.0,call,4611,,outcoming,-1,-1,False
8742,24.0,0.0,33,0.0,0.0,call,4612,,outcoming,-1,-1,False
8746,24.0,0.0,72,0.0,0.0,call,4613,,outcoming,-1,-1,False
8747,24.0,0.0,52,0.0,0.0,call,4614,,outcoming,-1,-1,False
8750,24.0,0.0,67,0.0,0.0,call,4615,,outcoming,-1,-1,False
8755,24.0,0.0,74,0.0,0.0,call,4616,,outcoming,-1,-1,False
8758,24.0,0.0,65,0.0,0.0,call,4617,,outcoming,-1,-1,False
8760,24.0,0.0,72,0.0,0.0,call,4618,,outcoming,-1,-1,False
8764,24.0,0.0,55,0.0,0.0,call,4619,,outcoming,-1,-1,False
8774,24.0,0.0,75,0.0,0.0,call,4620,,outcoming,-1,-1,False
8779,24.0,0.0,74,0.0,0.0,call,4621,,outcoming,-1,-1,False
8783,24.0,0.0,47,0.0,0.0,call,4622,,outcoming,-1,-1,False
8784,24.0,0.0,64,0.0,0.0,call,4623,,outcoming,-1,-1,False
8794,24.0,0.0,47,0.0,0.0,call,4624,,outcoming,-1,-1,False
8801,24.0,0.0,78,0.0,0.0,call,4625,,outcoming,-1,-1,False
8803,24.0,0.0,46,0.0,0.0,call,4626,,outcoming,-1,-1,True
8804,24.0,0.0,35,0.0,0.0,call,4627,,outcoming,-1,-1,False
8810,24.0,0.0,6,0.0,0.0,call,4628,,outcoming,-1,-1,False
8812,24.0,0.0,36,0.0,0.0,call,4629,,outcoming,-1,-1,False
8813,24.0,0.0,12,0.0,0.0,call,4630,,outcoming,-1,-1,False
8814,24.0,0.0,42,0.0,0.0,call,4631,,outcoming,-1,-1,True
8819,24.0,0.0,33,0.0,0.0,call,4632,,outcoming,-1,-1,False
8820,24.0,0.0,48,0.0,0.0,call,4633,,outcoming,-1,-1,False
8834,24.0,0.0,49,0.0,0.0,call,4634,,outcoming,-1,-1,False
8835,24.0,0.0,43,0.0,0.0,call,4635,,outcoming,-1,-1,False
8836,24.0,0.0,19,0.0,0.0,call,4636,,outcoming,-1,-1,False
8848,24.0,0.0,80,0.0,0.0,call,4637,,outcoming,-1,-1,False
8850,24.0,0.0,91,0.0,0.0,call,4638,,outcoming,-1,-1,False
8852,24.0,0.0,32,0.0,0.0,call,4639,,outcoming,-1,-1,False
8857,24.0,0.0,39,0.0,0.0,call,4640,,outcoming,-1,-1,False
8858,24.0,0.0,36,0.0,0.0,call,4641,,outcoming,-1,-1,False
8862,24.0,0.0,58,0.0,0.0,call,4642,,outcoming,-1,-1,False
8863,24.0,0.0,74,0.0,0.0,call,4643,,outcoming,-1,-1,False
8869,24.0,0.0,61,0.0,0.0,call,4644,,outcoming,-1,-1,False
8872,24.0,0.0,61,0.0,0.0,call,4645,,outcoming,-1,-1,False
8878,24.0,0.0,82,0.0,0.0,call,4646,,outcoming,-1,-1,False
8885,24.0,0.0,11,0.0,0.0,call,4647,,outcoming,-1,-1,False
8889,24.0,0.0,67,0.0,0.0,call,4648,,outcoming,-1,-1,False
8891,24.0,0.0,76,0.0,0.0,call,4649,,outcoming,-1,-1,False
8896,24.0,0.0,21,0.0,0.0,call,4650,,outcoming,-1,-1,False
8898,24.0,0.0,32,0.0,0.0,call,4651,,outcoming,-1,-1,False
8906,24.0,0.0,55,0.0,0.0,call,4652,,outcoming,-1,-1,True
8909,24.0,0.0,19,0.0,0.0,call,4653,,outcoming,-1,-1,False
8924,24.0,0.0,15,0.0,0.0,call,4654,,outcoming,-1,-1,False
8927,24.0,0.0,64,0.0,0.0,call,4655,,outcoming,-1,-1,False
8936,24.0,0.0,30,0.0,0.0,call,4656,,outcoming,-1,-1,False
8937,24.0,0.0,8,0.0,0.0,call,4657,,outcoming,-1,-1,False
8940,24.0,0.0,8,0.0,0.0,call,4658,,outcoming,-1,-1,False
8941,24.0,0.0,32,0.0,0.0,call,4659,,outcoming,-1,-1,False
8947,24.0,0.0,88,0.0,0.0,call,4660,,outcoming,-1,-1,False
8954,24.0,0.0,12,0.0,0.0,call,4661,,outcoming,-1,-1,False
8956,24.0,0.0,89,0.0,0.0,call,4662,,outcoming,-1,-1,False
8959,24.0,0.0,96,0.0,0.0,call,4663,,outcoming,-1,-1,False
8960,24.0,0.0,67,0.0,0.0,call,4664,,outcoming,-1,-1,False
8963,24.0,0.0,1,0.0,0.0,call,4665,,outcoming,-1,-1,False
8964,24.0,0.0,47,0.0,0.0,call,4666,,outcoming,-1,-1,False
8965,24.0,0.0,28,0.0,0.0,call,4667,,outcoming,-1,-1,True
8977,24.0,0.0,85,0.0,0.0,call,4668,,outcoming,-1,-1,False
8979,24.0,0.0,60,0.0,0.0,call,4669,,outcoming,-1,-1,False
8989,24.0,0.0,81,0.0,0.0,call,4670,,outcoming,-1,-1,False
8997,24.0,0.0,66,0.0,0.0,call,4671,,outcoming,-1,-1,False
8998,24.0,0.0,76,0.0,0.0,call,4672,,outcoming,-1,-1,True
8999,24.0,0.0,57,0.0,0.0,call,4673,,outcoming,-1,-1,False
9002,24.0,0.0,55,0.0,0.0,call,4674,,outcoming,-1,-1,False
9003,24.0,0.0,41,0.0,0.0,call,4675,,outcoming,-1,-1,False
9005,24.0,0.0,61,0.0,0.0,call,4676,,outcoming,-1,-1,False
9009,24.0,0.0,57,0.0,0.0,call,4677,,outcoming,-1,-1,False
9010,24.0,0.0,30,0.0,0.0,call,4678,,outcoming,-1,-1,True
9014,24.0,0.0,36,0.0,0.0,call,4679,,outcoming,-1,-1,False
9015,24.0,0.0,53,0.0,0.0,call,4680,,outcoming,-1,-1,True
9016,24.0,0.0,70,0.0,0.0,call,4681,,outcoming,-1,-1,False
9017,24.0,0.0,29,0.0,0.0,call,4682,,outcoming,-1,-1,False
9021,24.0,0.0,99,0.0,0.0,call,4683,,outcoming,-1,-1,False
9027,24.0,0.0,37,0.0,0.0,call,4684,,outcoming,-1,-1,False
9038,24.0,0.0,67,0.0,0.0,call,4685,,outcoming,-1,-1,False
9046,24.0,0.0,31,0.0,0.0,call,4686,,outcoming,-1,-1,False
9047,24.0,0.0,25,0.0,0.0,call,4687,,outcoming,-1,-1,False
9050,24.0,0.0,30,0.0,0.0,call,4688,,outcoming,-1,-1,False
9054,24.0,0.0,6,0.0,0.0,call,4689,,outcoming,-1,-1,False
9055,24.0,0.0,12,0.0,0.0,call,4690,,outcoming,-1,-1,False
9056,24.0,0.0,33,0.0,0.0,call,4691,,outcoming,-1,-1,False
9061,24.0,0.0,27,0.0,0.0,call,4692,,outcoming,-1,-1,False
9063,24.0,0.0,95,0.0,0.0,call,4693,,outcoming,-1,-1,False
9064,24.0,0.0,21,0.0,0.0,call,4694,,outcoming,-1,-1,False
9069,24.0,0.0,74,0.0,0.0,call,4695,,outcoming,-1,-1,False
9070,24.0,0.0,86,0.0,0.0,call,4696,,outcoming,-1,-1,False
9072,24.0,0.0,38,0.0,0.0,call,4697,,outcoming,-1,-1,False
9074,24.0,0.0,32,0.0,0.0,call,4698,,outcoming,-1,-1,False
9081,24.0,0.0,76,0.0,0.0,call,4699,,outcoming,-1,-1,False
9084,24.0,0.0,33,0.0,0.0,call,4700,,outcoming,-1,-1,False
9085,24.0,0.0,83,0.0,0.0,call,4701,,outcoming,-1,-1,False
9086,24.0,0.0,11,0.0,0.0,call,4702,,outcoming,-1,-1,False
9087,24.0,0.0,10,0.0,0.0,call,4703,,outcoming,-1,-1,False
9090,24.0,0.0,10,0.0,0.0,call,4704,,outcoming,-1,-1,True
9092,24.0,0.0,56,0.0,0.0,call,4705,,outcoming,-1,-1,False
9094,24.0,0.0,99,0.0,0.0,call,4706,,outcoming,-1,-1,False
9095,24.0,0.0,95,0.0,0.0,call,4707,,outcoming,-1,-1,False
9097,24.0,0.0,14,0.0,0.0,call,4708,,outcoming,-1,-1,True
9100,24.0,0.0,64,0.0,0.0,call,4709,,outcoming,-1,-1,False
9112,24.0,0.0,18,0.0,0.0,call,4710,,outcoming,-1,-1,False
9113,24.0,0.0,60,0.0,0.0,call,4711,,outcoming,-1,-1,False
9121,24.0,0.0,1,0.0,0.0,call,4712,,outcoming,-1,-1,False
9127,24.0,0.0,20,0.0,0.0,call,4713,,outcoming,-1,-1,False
9140,24.0,0.0,2,0.0,0.0,call,4714,,outcoming,-1,-1,False
9141,24.0,0.0,33,0.0,0.0,call,4715,,outcoming,-1,-1,False
9151,24.0,0.0,54,0.0,0.0,call,4716,,outcoming,-1,-1,False
9153,24.0,0.0,79,0.0,0.0,call,4717,,outcoming,-1,-1,False
9155,24.0,0.0,83,0.0,0.0,call,4718,,outcoming,-1,-1,False
9159,24.0,0.0,35,0.0,0.0,call,4719,,outcoming,-1,-1,False
9165,24.0,0.0,99,0.0,0.0,call,4720,,outcoming,-1,-1,True
9167,24.0,0.0,70,0.0,0.0,call,4721,,outcoming,-1,-1,False
9181,24.0,0.0,10,0.0,0.0,call,4722,,outcoming,-1,-1,False
9194,24.0,0.0,37,0.0,0.0,call,4723,,outcoming,-1,-1,False
9196,24.0,0.0,42,0.0,0.0,call,4724,,outcoming,-1,-1,False
9198,24.0,0.0,75,0.0,0.0,call,4725,,outcoming,-1,-1,False
9201,24.0,0.0,42,0.0,0.0,call,4726,,outcoming,-1,-1,False
9204,24.0,0.0,77,0.0,0.0,call,4727,,outcoming,-1,-1,True
9206,24.0,0.0,31,0.0,0.0,call,4728,,outcoming,-1,-1,False
9209,24.0,0.0,89,0.0,0.0,call,4729,,outcoming,-1,-1,False
9215,24.0,0.0,47,0.0,0.0,call,4730,,outcoming,-1,-1,False
9222,24.0,0.0,46,0.0,0.0,call,4731,,outcoming,-1,-1,False
9230,24.0,0.0,93,0.0,0.0,call,4732,,outcoming,-1,-1,True
9236,24.0,0.0,77,0.0,0.0,call,4733,,outcoming,-1,-1,False
9249,24.0,0.0,47,0.0,0.0,call,4734,,outcoming,-1,-1,True
9253,24.0,0.0,75,0.0,0.0,call,4735,,outcoming,-1,-1,False
9256,24.0,0.0,95,0.0,0.0,call,4736,,outcoming,-1,-1,False
9257,24.0,0.0,37,0.0,0.0,call,4737,,outcoming,-1,-1,False
9259,24.0,0.0,85,0.0,0.0,call,4738,,outcoming,-1,-1,False
9261,24.0,0.0,30,0.0,0.0,call,4739,,outcoming,-1,-1,False
9268,24.0,0.0,82,0.0,0.0,call,4740,,outcoming,-1,-1,False
9270,24.0,0.0,5,0.0,0.0,call,4741,,outcoming,-1,-1,False
9275,24.0,0.0,22,0.0,0.0,call,4742,,outcoming,-1,-1,False
9279,24.0,0.0,99,0.0,0.0,call,4743,,outcoming,-1,-1,False
9286,24.0,0.0,13,0.0,0.0,call,4744,,outcoming,-1,-1,False
9287,24.0,0.0,4,0.0,0.0,call,4745,,outcoming,-1,-1,False
9292,24.0,0.0,43,0.0,0.0,call,4746,,outcoming,-1,-1,False
9298,24.0,0.0,78,0.0,0.0,call,4747,,outcoming,-1,-1,False
9300,24.0,0.0,98,0.0,0.0,call,4748,,outcoming,-1,-1,True
9303,24.0,0.0,63,0.0,0.0,call,4749,,outcoming,-1,-1,False
9305,24.0,0.0,47,0.0,0.0,call,4750,,outcoming,-1,-1,False
9307,24.0,0.0,7,0.0,0.0,call,4751,,outcoming,-1,-1,False
9309,24.0,0.0,27,0.0,0.0,call,4752,,outcoming,-1,-1,False
9312,24.0,0.0,34,0.0,0.0,call,4753,,outcoming,-1,-1,False
9313,24.0,0.0,98,0.0,0.0,call,4754,,outcoming,-1,-1,False
9315,24.0,0.0,7,0.0,0.0,call,4755,,outcoming,-1,-1,False
9322,24.0,0.0,5,0.0,0.0,call,4756,,outcoming,-1,-1,True
9329,24.0,0.0,82,0.0,0.0,call,4757,,outcoming,-1,-1,False
9330,24.0,0.0,99,0.0,0.0,call,4758,,outcoming,-1,-1,False
9332,24.0,0.0,62,0.0,0.0,call,4759,,outcoming,-1,-1,False
